ticket_id,customer_id,opened_date,resolved_date,severity,resolved
625,368,2023-07-24,2023-08-03,Medium,1
626,369,2023-12-16,2023-12-20,High,1
627,369,2023-08-05,2023-08-17,Critical,1
628,369,2023-04-22,2023-04-24,High,1
629,369,2023-09-08,2023-09-22,Medium,1
630,369,2023-05-12,2023-05-25,High,1
631,369,2023-05-06,2023-05-08,Low,1
632,369,2023-10-17,,High,0
633,370,2023-05-18,2023-05-20,Medium,1
634,371,2023-05-03,2023-05-05,Medium,1
635,371,2023-08-23,2023-09-01,Medium,1
636,372,2023-08-20,2023-09-02,Low,1
637,373,2023-11-12,2023-11-17,Low,1
638,374,2023-10-09,2023-10-21,High,1
639,374,2023-11-18,,High,0
640,374,2023-05-10,2023-05-16,High,1
641,374,2023-09-10,,Medium,0
642,376,2023-09-16,,Low,0
643,376,2023-04-18,2023-05-02,Low,1
644,378,2023-10-27,,Medium,0
645,380,2023-08-09,2023-08-19,Medium,1
646,380,2023-02-16,2023-02-25,Low,1
647,380,2023-03-01,2023-03-04,Low,1
648,380,2023-06-13,2023-06-19,Critical,1
649,381,2023-02-22,2023-03-06,Low,1
650,382,2023-01-25,2023-02-02,Low,1
651,382,2023-01-18,2023-01-28,Low,1
652,383,2023-03-03,2023-03-09,Low,1
653,384,2023-08-29,2023-09-10,Low,1
654,387,2023-02-26,,Low,0
655,388,2023-11-29,2023-12-04,Medium,1
656,390,2023-02-20,2023-03-06,Medium,1
657,390,2023-08-31,2023-09-05,Low,1
658,390,2023-10-14,2023-10-22,Medium,1
659,390,2023-04-28,,Medium,0
660,390,2023-04-25,2023-05-09,Medium,1
661,390,2023-05-04,2023-05-15,High,1
662,391,2023-07-16,,Critical,0
663,391,2023-05-23,2023-05-28,Low,1
664,391,2023-04-19,2023-04-20,High,1
665,392,2023-09-16,2023-09-23,Medium,1
666,392,2023-02-17,2023-02-23,Medium,1
667,395,2023-09-23,2023-10-02,Low,1
668,395,2023-11-21,2023-12-01,Low,1
669,396,2023-07-06,2023-07-19,Low,1
670,397,2023-07-20,2023-07-26,Critical,1
671,399,2023-05-19,2023-05-21,Medium,1
672,400,2023-01-30,2023-02-05,Low,1
673,401,2023-06-12,,Low,0
674,402,2023-12-27,2024-01-02,High,1
675,402,2023-05-24,2023-06-02,High,1
676,403,2023-03-30,2023-04-03,Low,1
677,404,2023-12-15,2023-12-24,Low,1
678,404,2023-10-19,2023-11-01,High,1
679,404,2023-05-04,2023-05-18,Critical,1
680,404,2023-11-19,,Critical,0
681,406,2023-08-28,,Medium,0
682,406,2023-01-11,2023-01-23,High,1
683,406,2023-03-24,,High,0
684,406,2023-07-23,2023-08-02,High,1
685,406,2023-10-26,2023-11-03,Medium,1
686,406,2023-06-15,2023-06-29,High,1
687,407,2023-04-10,2023-04-23,Low,1
688,407,2023-01-24,2023-02-03,Low,1
689,408,2023-06-23,2023-06-27,Medium,1
690,408,2023-11-04,2023-11-16,Medium,1
691,409,2023-07-06,2023-07-17,Medium,1
692,410,2023-05-01,2023-05-14,Medium,1
693,410,2023-10-24,2023-11-07,Low,1
694,410,2023-11-08,2023-11-14,Medium,1
695,410,2023-01-03,2023-01-13,Medium,1
696,411,2023-07-19,2023-07-26,Low,1
697,411,2023-10-15,2023-10-20,Critical,1
698,413,2023-08-02,2023-08-16,Low,1
699,415,2023-05-31,2023-06-03,High,1
700,415,2023-09-28,2023-10-08,Low,1
701,415,2023-09-04,2023-09-11,Medium,1
702,415,2023-09-23,2023-09-28,Medium,1
703,416,2023-01-27,2023-02-07,Medium,1
704,416,2023-12-17,2023-12-31,Low,1
705,417,2023-11-28,2023-11-29,High,1
706,417,2023-06-10,2023-06-17,Critical,1
707,418,2023-05-05,,Low,0
708,422,2023-10-30,,Medium,0
709,422,2023-01-24,2023-01-25,Medium,1
710,423,2023-02-26,2023-03-07,Low,1
711,424,2023-11-11,2023-11-13,High,1
712,425,2023-09-26,2023-10-04,Low,1
713,425,2023-09-05,,Critical,0
714,425,2023-01-21,2023-01-28,High,1
715,425,2023-11-15,2023-11-24,Low,1
716,425,2023-10-07,2023-10-09,Critical,1
717,426,2023-11-01,2023-11-08,Low,1
718,426,2023-08-11,2023-08-12,Low,1
719,429,2023-03-30,2023-04-09,Medium,1
720,432,2023-07-20,2023-07-24,Medium,1
721,433,2023-04-22,2023-05-03,Critical,1
722,434,2023-03-11,2023-03-14,Medium,1
723,434,2023-04-06,2023-04-16,Low,1
724,435,2023-02-26,2023-02-27,Medium,1
725,436,2023-12-05,2023-12-15,Low,1
726,437,2023-05-28,,Medium,0
727,438,2023-10-15,2023-10-25,Low,1
728,438,2023-12-22,2023-12-25,Medium,1
729,439,2023-07-15,2023-07-17,Medium,1
730,439,2023-06-20,2023-07-01,Critical,1
731,439,2023-07-30,2023-08-09,High,1
732,439,2023-12-17,,High,0
733,439,2023-11-30,2023-12-06,Medium,1
734,439,2023-12-12,2023-12-13,Low,1
735,439,2023-11-05,2023-11-13,Critical,1
736,439,2023-10-19,2023-10-31,Medium,1
737,439,2023-01-01,,Critical,0
738,439,2023-04-02,2023-04-07,High,1
739,440,2023-12-18,2023-12-24,Critical,1
740,440,2023-04-07,2023-04-10,Medium,1
741,440,2023-09-11,2023-09-20,High,1
742,440,2023-07-01,2023-07-05,Low,1
743,440,2023-12-12,2023-12-21,Critical,1
744,441,2023-10-24,2023-10-31,Medium,1
745,442,2023-01-03,2023-01-06,High,1
746,447,2023-06-07,,High,0
747,447,2023-08-02,2023-08-06,High,1
748,447,2023-01-10,2023-01-14,High,1
749,447,2023-03-31,2023-04-05,Medium,1
750,447,2023-07-12,2023-07-15,High,1
751,447,2023-07-19,2023-07-20,Medium,1
752,447,2023-02-12,2023-02-24,Critical,1
753,448,2023-06-16,2023-06-29,Low,1
754,449,2023-06-08,2023-06-12,Low,1
755,449,2023-02-20,2023-03-03,Low,1
756,450,2023-02-13,2023-02-26,High,1
757,452,2023-12-05,2023-12-15,High,1
758,452,2023-07-31,2023-08-09,Medium,1
759,453,2023-05-02,2023-05-09,Medium,1
760,453,2023-08-21,,High,0
761,453,2023-12-24,2023-12-30,Low,1
762,453,2023-09-20,2023-09-23,Medium,1
763,453,2023-11-26,,Critical,0
764,453,2023-09-14,,Critical,0
765,453,2023-10-14,2023-10-22,Critical,1
766,454,2023-05-30,2023-06-11,Low,1
767,455,2023-11-21,2023-11-28,Medium,1
768,455,2023-12-07,2023-12-16,Low,1
769,456,2023-06-26,2023-07-06,Critical,1
770,456,2023-08-15,2023-08-23,Medium,1
771,457,2023-11-11,2023-11-13,High,1
772,457,2023-11-11,2023-11-13,Medium,1
773,457,2023-03-21,2023-04-04,Medium,1
774,459,2023-11-20,2023-11-30,Medium,1
775,459,2023-09-07,,Critical,0
776,459,2023-08-14,2023-08-28,Low,1
777,459,2023-06-30,2023-07-06,High,1
778,460,2023-08-26,2023-09-08,Medium,1
779,462,2023-09-13,2023-09-19,Low,1
780,462,2023-09-06,2023-09-10,Medium,1
781,462,2023-06-20,2023-06-29,High,1
782,463,2023-08-01,2023-08-09,Critical,1
783,463,2023-03-17,2023-03-19,High,1
784,463,2023-06-23,2023-06-29,Medium,1
785,463,2023-12-28,2024-01-09,Medium,1
786,463,2023-01-27,2023-02-10,Medium,1
787,464,2023-06-16,2023-06-26,Critical,1
788,464,2023-02-07,2023-02-13,Low,1
789,464,2023-08-30,2023-09-03,High,1
790,465,2023-09-02,2023-09-04,Medium,1
791,465,2023-04-01,2023-04-04,Critical,1
792,465,2023-12-09,2023-12-21,Medium,1
793,465,2023-05-23,2023-05-25,Critical,1
794,465,2023-01-10,2023-01-12,High,1
795,465,2023-09-04,2023-09-08,Critical,1
796,465,2023-11-07,2023-11-11,Medium,1
797,466,2023-12-06,2023-12-09,Low,1
798,466,2023-01-08,2023-01-20,Low,1
799,466,2023-02-20,,Low,0
800,467,2023-07-30,2023-08-08,High,1
801,467,2023-07-15,2023-07-26,Critical,1
802,467,2023-07-24,2023-08-02,Medium,1
803,467,2023-09-22,2023-09-30,Low,1
804,467,2023-07-03,2023-07-15,Critical,1
805,468,2023-07-26,2023-08-06,High,1
806,468,2023-11-28,2023-12-11,High,1
807,470,2023-06-28,2023-07-07,Medium,1
808,471,2023-03-16,2023-03-28,Critical,1
809,471,2023-05-02,2023-05-14,Low,1
810,471,2023-08-12,2023-08-24,Low,1
811,471,2023-08-25,,Medium,0
812,471,2023-04-30,,Low,0
813,472,2023-06-08,2023-06-10,Medium,1
814,473,2023-10-29,,High,0
815,473,2023-12-22,,Medium,0
816,473,2023-05-17,2023-05-26,High,1
817,475,2023-01-10,2023-01-20,High,1
818,478,2023-01-19,2023-01-26,Low,1
819,478,2023-08-31,,Medium,0
820,480,2023-03-22,2023-04-03,Medium,1
821,482,2023-04-12,2023-04-22,Critical,1
822,486,2023-06-07,2023-06-09,High,1
823,486,2023-07-26,2023-08-07,Low,1
824,486,2023-10-24,2023-11-07,Low,1
825,486,2023-06-21,2023-06-25,Medium,1
826,486,2023-11-29,2023-12-09,High,1
827,486,2023-03-30,2023-04-10,High,1
828,488,2023-07-05,2023-07-13,Medium,1
829,490,2023-08-01,2023-08-04,Medium,1
830,494,2023-02-28,2023-03-11,High,1
831,494,2023-07-16,2023-07-28,Medium,1
832,495,2023-10-06,2023-10-15,Medium,1
833,495,2023-02-02,2023-02-06,Low,1
834,496,2023-04-07,2023-04-20,Medium,1
835,496,2023-11-02,2023-11-15,Medium,1
836,497,2023-03-20,2023-03-28,Medium,1
837,499,2023-12-25,2024-01-02,Low,1
838,499,2023-08-06,2023-08-10,Medium,1
839,500,2023-09-07,,Low,0
840,500,2023-11-16,2023-11-22,Medium,1
841,501,2023-09-23,2023-09-27,High,1
842,501,2023-06-07,,Critical,0
843,501,2023-04-02,2023-04-13,High,1
844,501,2023-01-18,,Medium,0
845,501,2023-10-27,2023-11-01,High,1
846,503,2023-08-15,2023-08-25,Medium,1
847,505,2023-12-14,2023-12-22,Low,1
848,505,2023-08-14,2023-08-24,High,1
849,505,2023-07-03,,High,0
850,505,2023-01-21,2023-02-02,High,1
851,506,2023-11-05,2023-11-10,Low,1
852,506,2023-10-05,2023-10-13,Critical,1
853,506,2023-02-05,2023-02-10,Low,1
854,506,2023-10-17,2023-10-24,Low,1
855,506,2023-06-07,2023-06-10,Medium,1
856,506,2023-03-20,2023-03-25,Medium,1
857,506,2023-08-31,2023-09-13,High,1
858,506,2023-09-21,2023-10-04,Low,1
859,506,2023-03-05,2023-03-06,Critical,1
860,507,2023-04-07,2023-04-14,High,1
861,507,2023-02-13,2023-02-21,Medium,1
862,509,2023-06-17,2023-06-26,High,1
863,510,2023-03-19,2023-03-29,Medium,1
864,510,2023-06-07,2023-06-08,Medium,1
865,511,2023-07-22,2023-07-23,High,1
866,512,2023-05-14,2023-05-15,Medium,1
867,512,2023-06-01,2023-06-04,High,1
868,512,2023-08-15,2023-08-26,High,1
869,514,2023-08-16,2023-08-30,High,1
870,515,2023-03-29,2023-04-09,High,1
871,516,2023-12-30,2024-01-01,High,1
872,516,2023-11-29,,Medium,0
873,516,2023-07-20,2023-08-03,Critical,1
874,516,2023-12-27,2024-01-02,Low,1
875,516,2023-08-13,2023-08-15,Medium,1
876,517,2023-10-19,2023-10-23,Low,1
877,519,2023-09-20,,Low,0
878,519,2023-01-07,2023-01-12,High,1
879,520,2023-08-03,2023-08-14,High,1
880,520,2023-10-18,2023-10-24,High,1
881,520,2023-03-29,2023-04-07,Low,1
882,521,2023-01-05,2023-01-14,Low,1
883,522,2023-04-17,2023-05-01,Medium,1
884,523,2023-09-10,2023-09-19,Low,1
885,523,2023-12-05,2023-12-15,Low,1
886,523,2023-03-11,2023-03-22,Medium,1
887,524,2023-05-23,2023-06-02,Medium,1
888,524,2023-02-02,2023-02-03,Medium,1
889,525,2023-10-31,2023-11-14,Critical,1
890,525,2023-09-17,2023-09-20,Medium,1
891,525,2023-10-11,,High,0
892,525,2023-01-05,2023-01-15,High,1
893,527,2023-02-02,,Medium,0
894,527,2023-05-04,2023-05-15,High,1
895,527,2023-02-23,2023-03-06,Medium,1
896,528,2023-08-06,2023-08-09,High,1
897,528,2023-01-26,,High,0
898,528,2023-04-04,2023-04-16,Medium,1
899,529,2023-12-23,,Medium,0
900,530,2023-10-14,2023-10-22,Low,1
901,530,2023-08-22,2023-08-24,High,1
902,530,2023-06-19,,Low,0
903,531,2023-08-14,2023-08-22,Critical,1
904,531,2023-06-24,2023-07-06,Critical,1
905,531,2023-12-29,2023-12-30,Medium,1
906,531,2023-01-29,,High,0
907,531,2023-09-16,2023-09-29,High,1
908,531,2023-06-30,2023-07-03,Critical,1
909,531,2023-12-11,2023-12-21,Medium,1
910,531,2023-04-19,2023-04-24,Critical,1
911,531,2023-03-08,2023-03-17,Medium,1
912,531,2023-06-18,,High,0
913,532,2023-09-19,2023-10-03,Medium,1
914,532,2023-10-11,,Low,0
915,533,2023-02-15,2023-02-19,Medium,1
916,534,2023-02-26,,High,0
917,535,2023-09-11,,Medium,0
918,535,2023-01-26,2023-01-27,Critical,1
919,535,2023-07-28,2023-07-31,Medium,1
920,536,2023-05-27,2023-05-30,High,1
921,536,2023-06-26,2023-07-06,Low,1
922,536,2023-12-07,2023-12-16,Critical,1
923,536,2023-01-19,2023-01-24,Low,1
924,538,2023-03-30,2023-03-31,High,1
925,538,2023-06-18,,Low,0
926,538,2023-04-26,,Critical,0
927,538,2023-05-31,2023-06-04,High,1
928,538,2023-07-30,2023-08-06,Low,1
929,538,2023-07-16,2023-07-19,High,1
930,539,2023-07-30,2023-08-06,Medium,1
931,540,2023-04-13,2023-04-17,Low,1
932,540,2023-12-21,2023-12-26,Medium,1
933,541,2023-10-13,2023-10-14,Medium,1
934,543,2023-01-07,2023-01-16,Low,1
935,544,2023-05-24,2023-06-07,Medium,1
936,544,2023-08-10,,Critical,0
937,544,2023-08-10,2023-08-23,High,1
938,544,2023-03-28,2023-03-29,Critical,1
939,544,2023-12-10,2023-12-18,Critical,1
940,544,2023-12-26,2024-01-03,High,1
941,545,2023-06-08,2023-06-18,Low,1
942,545,2023-05-19,2023-05-31,Medium,1
943,545,2023-12-25,2023-12-31,Medium,1
944,546,2023-12-21,2023-12-22,Low,1
945,546,2023-01-22,,Medium,0
946,547,2023-01-22,2023-02-02,Medium,1
947,548,2023-06-26,,Critical,0
948,550,2023-09-22,2023-09-28,Medium,1
949,550,2023-10-30,2023-11-07,Low,1
950,550,2023-04-24,2023-05-03,High,1
951,551,2023-03-20,2023-03-21,Low,1
952,551,2023-04-28,2023-05-06,Medium,1
953,551,2023-06-25,2023-07-02,Low,1
954,551,2023-05-12,2023-05-26,Critical,1
955,553,2023-10-22,2023-10-24,Low,1
956,555,2023-04-08,2023-04-16,Medium,1
957,555,2023-04-15,2023-04-21,High,1
958,556,2023-01-13,,Medium,0
959,556,2023-05-29,2023-06-10,High,1
960,557,2023-12-03,2023-12-05,High,1
961,557,2023-01-13,2023-01-15,Low,1
962,558,2023-09-18,2023-09-24,High,1
963,559,2023-09-02,2023-09-14,Critical,1
964,559,2023-08-26,2023-08-27,Medium,1
965,560,2023-03-28,2023-03-30,Low,1
966,560,2023-11-16,2023-11-22,High,1
967,560,2023-05-21,2023-05-22,Medium,1
968,560,2023-11-28,2023-12-10,Medium,1
969,560,2023-09-27,2023-10-01,Critical,1
970,560,2023-12-28,2024-01-10,High,1
971,560,2023-10-18,2023-10-23,Low,1
972,560,2023-03-06,2023-03-07,Low,1
973,560,2023-05-22,2023-06-04,Critical,1
974,560,2023-06-02,2023-06-11,Medium,1
975,560,2023-09-17,2023-09-20,Low,1
976,561,2023-05-08,2023-05-11,High,1
977,562,2023-01-08,2023-01-14,Low,1
978,563,2023-02-24,2023-03-02,Low,1
979,564,2023-09-24,2023-09-26,High,1
980,564,2023-06-12,2023-06-17,High,1
981,566,2023-09-06,,Critical,0
982,566,2023-01-11,2023-01-17,Medium,1
983,566,2023-07-14,,High,0
984,566,2023-02-03,2023-02-17,Medium,1
985,566,2023-11-27,2023-12-02,Low,1
986,566,2023-07-23,2023-08-03,High,1
987,566,2023-02-06,2023-02-08,Medium,1
988,566,2023-05-14,2023-05-24,Medium,1
989,566,2023-08-07,2023-08-13,High,1
990,566,2023-12-18,2023-12-21,High,1
991,567,2023-10-14,2023-10-22,Medium,1
992,568,2023-05-30,2023-06-11,Critical,1
993,568,2023-11-14,,Low,0
994,568,2023-04-08,2023-04-12,Medium,1
995,568,2023-10-19,2023-10-31,Critical,1
996,570,2023-06-27,2023-07-09,Medium,1
997,570,2023-07-01,2023-07-05,Medium,1
998,571,2023-07-19,2023-08-02,Low,1
999,571,2023-01-01,2023-01-08,Low,1
1000,572,2023-05-16,2023-05-17,High,1
1001,574,2023-06-20,,Critical,0
1002,574,2023-10-28,2023-10-31,Low,1
1003,574,2023-05-05,,Medium,0
1004,574,2023-07-23,2023-07-28,Low,1
1005,574,2023-04-27,2023-04-30,Critical,1
1006,574,2023-11-06,2023-11-20,Low,1
1007,574,2023-10-15,2023-10-25,High,1
1008,574,2023-05-06,2023-05-18,High,1
1009,575,2023-12-24,2024-01-07,Medium,1
1010,575,2023-02-05,2023-02-13,Low,1
1011,575,2023-10-25,2023-11-04,Medium,1
1012,575,2023-10-30,,Medium,0
1013,576,2023-11-04,2023-11-09,Low,1
1014,578,2023-12-09,2023-12-13,Low,1
1015,578,2023-07-20,2023-07-23,Medium,1
1016,581,2023-09-22,2023-09-30,Low,1
1017,581,2023-07-06,2023-07-16,Low,1
1018,581,2023-04-25,2023-05-04,Low,1
1019,583,2023-04-25,2023-04-27,Medium,1
1020,583,2023-07-11,2023-07-18,High,1
1021,586,2023-10-11,2023-10-14,Medium,1
1022,586,2023-11-26,2023-11-29,Medium,1
1023,586,2023-07-17,2023-07-21,Critical,1
1024,586,2023-09-07,2023-09-15,High,1
1025,587,2023-05-29,2023-06-07,High,1
1026,587,2023-11-27,2023-12-06,Medium,1
1027,588,2023-03-14,2023-03-25,Medium,1
1028,588,2023-08-18,2023-08-23,Medium,1
1029,588,2023-01-17,,Medium,0
1030,588,2023-07-10,2023-07-16,Low,1
1031,589,2023-05-12,2023-05-18,Low,1
1032,590,2023-02-22,2023-02-24,Medium,1
1033,590,2023-09-06,2023-09-19,Medium,1
1034,591,2023-07-16,2023-07-17,Low,1
1035,592,2023-05-08,2023-05-16,Critical,1
1036,593,2023-08-11,2023-08-15,High,1
1037,596,2023-06-18,2023-06-23,High,1
1038,596,2023-07-12,,High,0
1039,597,2023-03-24,2023-04-04,High,1
1040,597,2023-03-25,2023-03-29,Low,1
1041,597,2023-08-03,2023-08-04,Medium,1
1042,597,2023-04-25,2023-05-02,Medium,1
1043,598,2023-08-20,2023-08-25,High,1
1044,598,2023-05-14,2023-05-24,Low,1
1045,598,2023-12-21,2024-01-01,Medium,1
1046,599,2023-12-16,2023-12-22,Low,1
1047,600,2023-03-03,2023-03-12,Medium,1
1048,600,2023-11-24,2023-11-26,Medium,1
1049,601,2023-12-26,2024-01-02,Medium,1
1050,601,2023-11-24,2023-12-02,Low,1
1051,601,2023-03-24,2023-03-25,High,1
1052,601,2023-04-11,2023-04-19,Critical,1
1053,601,2023-12-18,2023-12-28,Critical,1
1054,601,2023-03-01,2023-03-10,Low,1
1055,601,2023-03-26,2023-03-27,Critical,1
1056,602,2023-05-06,2023-05-12,Low,1
1057,602,2023-10-07,2023-10-19,Medium,1
1058,604,2023-02-26,,High,0
1059,608,2023-02-01,2023-02-05,Low,1
1060,608,2023-10-09,2023-10-14,Low,1
1061,608,2023-07-21,2023-07-24,High,1
1062,610,2023-12-25,2023-12-30,Medium,1
1063,611,2023-05-19,2023-05-22,Low,1
1064,611,2023-10-11,2023-10-20,Medium,1
1065,612,2023-03-16,2023-03-25,Low,1
1066,612,2023-01-22,2023-01-25,Medium,1
1067,612,2023-04-20,2023-04-23,Critical,1
1068,613,2023-08-04,2023-08-12,Low,1
1069,614,2023-02-16,2023-02-28,Low,1
1070,615,2023-07-02,2023-07-09,Medium,1
1071,616,2023-12-13,2023-12-24,High,1
1072,616,2023-06-22,2023-06-24,High,1
1073,616,2023-02-26,2023-03-05,Critical,1
1074,616,2023-08-18,2023-08-22,High,1
1075,618,2023-03-15,,Critical,0
1076,618,2023-11-11,2023-11-14,Low,1
1077,618,2023-11-10,2023-11-21,Low,1
1078,618,2023-04-20,2023-04-29,Low,1
1079,618,2023-09-15,2023-09-17,Critical,1
1080,619,2023-10-14,2023-10-16,Medium,1
1081,620,2023-09-12,2023-09-19,Medium,1
1082,621,2023-07-04,2023-07-12,Low,1
1083,621,2023-04-15,2023-04-26,Medium,1
1084,622,2023-05-02,2023-05-11,Medium,1
1085,625,2023-12-08,,Medium,0
1086,625,2023-11-18,2023-11-27,High,1
1087,626,2023-07-03,,High,0
1088,626,2023-08-24,2023-08-26,High,1
1089,628,2023-10-14,2023-10-24,Medium,1
1090,629,2023-10-06,2023-10-12,Low,1
1091,629,2023-11-28,2023-12-11,Low,1
1092,630,2023-03-16,2023-03-18,Medium,1
1093,630,2023-11-08,2023-11-12,Medium,1
1094,630,2023-08-02,2023-08-12,Critical,1
1095,630,2023-12-13,2023-12-24,Critical,1
1096,631,2023-03-17,2023-03-26,Medium,1
1097,631,2023-04-08,2023-04-19,Low,1
1098,633,2023-10-21,2023-10-31,Medium,1
1099,633,2023-02-14,2023-02-17,Low,1
1100,633,2023-11-01,2023-11-09,Low,1
1101,634,2023-09-22,2023-09-27,Low,1
1102,635,2023-02-17,2023-02-22,High,1
1103,636,2023-02-13,2023-02-24,Low,1
1104,636,2023-02-02,2023-02-10,Medium,1
1105,640,2023-09-18,2023-10-02,Critical,1
1106,640,2023-01-09,2023-01-14,Critical,1
1107,641,2023-09-01,,Medium,0
1108,642,2023-09-21,2023-09-22,Medium,1
1109,642,2023-12-06,2023-12-08,Critical,1
1110,642,2023-04-12,2023-04-25,High,1
1111,644,2023-10-21,2023-10-24,Low,1
1112,644,2023-06-26,2023-07-09,High,1
1113,644,2023-09-14,,High,0
1114,644,2023-01-31,2023-02-05,Low,1
1115,646,2023-02-15,,High,0
1116,646,2023-08-04,2023-08-16,Low,1
1117,646,2023-04-13,2023-04-23,Low,1
1118,647,2023-05-26,2023-06-07,Medium,1
1119,647,2023-03-08,2023-03-20,Medium,1
1120,648,2023-07-21,2023-08-02,Critical,1
1121,648,2023-07-06,2023-07-13,High,1
1122,650,2023-07-27,2023-08-05,Medium,1
1123,650,2023-04-09,2023-04-10,Low,1
1124,655,2023-08-20,2023-08-25,Medium,1
1125,657,2023-03-16,2023-03-22,Low,1
1126,660,2023-11-20,2023-11-29,Medium,1
1127,660,2023-05-24,2023-06-03,Medium,1
1128,661,2023-01-12,2023-01-24,High,1
1129,662,2023-05-01,2023-05-11,Medium,1
1130,662,2023-12-22,2023-12-30,Low,1
1131,664,2023-12-11,2023-12-24,High,1
1132,665,2023-10-19,2023-10-29,Critical,1
1133,666,2023-05-26,2023-06-09,Medium,1
1134,667,2023-06-20,2023-06-25,Low,1
1135,667,2023-12-13,2023-12-23,Medium,1
1136,667,2023-03-12,2023-03-25,High,1
1137,667,2023-05-08,2023-05-14,High,1
1138,667,2023-02-17,2023-02-25,Low,1
1139,668,2023-08-24,2023-08-25,Critical,1
1140,668,2023-04-06,2023-04-18,Medium,1
1141,668,2023-08-04,,Medium,0
1142,668,2023-01-30,,Low,0
1143,668,2023-12-10,2023-12-11,High,1
1144,669,2023-03-17,2023-03-29,Low,1
1145,669,2023-09-30,2023-10-14,Medium,1
1146,669,2023-02-08,2023-02-16,Low,1
1147,670,2023-01-27,,Medium,0
1148,670,2023-02-02,2023-02-06,Critical,1
1149,671,2023-06-04,,Low,0
1150,671,2023-06-14,,Medium,0
1151,672,2023-12-13,2023-12-24,High,1
1152,672,2023-07-05,2023-07-15,Low,1
1153,672,2023-09-21,2023-10-01,Critical,1
1154,672,2023-06-03,2023-06-09,Low,1
1155,672,2023-05-19,2023-05-28,Critical,1
1156,672,2023-01-25,,Critical,0
1157,672,2023-03-13,2023-03-14,Critical,1
1158,673,2023-03-28,2023-04-09,Low,1
1159,673,2023-03-14,2023-03-22,Medium,1
1160,674,2023-01-12,2023-01-17,Medium,1
1161,675,2023-07-19,2023-08-01,Medium,1
1162,676,2023-07-12,2023-07-25,Medium,1
1163,676,2023-08-19,2023-09-01,Medium,1
1164,676,2023-08-25,2023-08-29,High,1
1165,676,2023-04-24,2023-05-08,Low,1
1166,676,2023-11-04,2023-11-13,High,1
1167,676,2023-11-01,2023-11-07,High,1
1168,676,2023-11-19,2023-12-01,Critical,1
1169,676,2023-08-08,2023-08-14,Medium,1
1170,676,2023-01-12,2023-01-19,Low,1
1171,677,2023-09-16,2023-09-29,Low,1
1172,677,2023-11-03,2023-11-08,Low,1
1173,679,2023-06-22,2023-06-24,Low,1
1174,679,2023-07-04,2023-07-06,Medium,1
1175,679,2023-03-29,2023-04-04,Critical,1
1176,680,2023-11-08,2023-11-15,Low,1
1177,680,2023-06-10,2023-06-15,Medium,1
1178,680,2023-07-24,2023-08-06,Medium,1
1179,681,2023-12-09,2023-12-21,Low,1
1180,681,2023-11-24,2023-12-06,Low,1
1181,681,2023-05-25,2023-06-05,Medium,1
1182,682,2023-11-22,2023-12-01,High,1
1183,682,2023-06-20,2023-06-21,Medium,1
1184,683,2023-03-23,2023-04-05,Low,1
1185,683,2023-01-05,2023-01-14,Low,1
1186,685,2023-05-29,,Low,0
1187,686,2023-03-10,2023-03-19,Low,1
1188,687,2023-04-04,2023-04-14,Medium,1
1189,689,2023-05-23,2023-06-04,Critical,1
1190,689,2023-01-16,,Medium,0
1191,689,2023-06-08,2023-06-17,High,1
1192,689,2023-10-09,2023-10-16,Medium,1
1193,689,2023-12-18,2023-12-19,Low,1
1194,690,2023-10-27,,Critical,0
1195,693,2023-09-28,2023-10-08,Medium,1
1196,693,2023-03-27,2023-04-01,Medium,1
1197,693,2023-07-26,2023-07-30,Low,1
1198,694,2023-01-03,2023-01-09,Low,1
1199,696,2023-08-28,2023-09-11,Low,1
1200,697,2023-11-03,2023-11-14,High,1
1201,698,2023-04-17,2023-04-28,Low,1
1202,698,2023-08-15,,Low,0
1203,698,2023-02-21,2023-03-06,Medium,1
1204,699,2023-11-21,2023-11-23,High,1
1205,700,2023-10-10,2023-10-19,Low,1
1206,703,2023-01-20,2023-01-23,Low,1
1207,704,2023-03-09,,Low,0
1208,704,2023-12-18,2023-12-27,High,1
1209,704,2023-07-15,2023-07-20,High,1
1210,704,2023-06-27,,High,0
1211,704,2023-08-06,2023-08-09,Medium,1
1212,704,2023-12-23,,High,0
1213,704,2023-12-21,2023-12-26,Medium,1
1214,704,2023-08-21,,Low,0
1215,706,2023-03-06,,Critical,0
1216,708,2023-11-21,2023-11-29,Medium,1
1217,708,2023-12-24,2023-12-29,Critical,1
1218,708,2023-11-04,2023-11-17,High,1
1219,708,2023-02-08,2023-02-10,High,1
1220,709,2023-09-08,2023-09-16,High,1
1221,709,2023-12-23,2024-01-03,Low,1
1222,709,2023-12-30,2024-01-06,Medium,1
1223,710,2023-01-19,2023-01-31,High,1
1224,712,2023-11-23,,High,0
1225,712,2023-04-01,2023-04-08,High,1
1226,712,2023-05-23,2023-06-06,High,1
1227,713,2023-05-30,,High,0
1228,713,2023-07-17,2023-07-22,High,1
1229,713,2023-06-30,2023-07-08,High,1
1230,713,2023-03-02,2023-03-07,Low,1
1231,713,2023-09-27,2023-10-10,High,1
1232,713,2023-03-12,2023-03-17,Medium,1
1233,713,2023-01-29,,Critical,0
